"Batch.Order.ID","Market.Name","Stock.Name","Order.Type","Price","Quantity","Created.At","Quantity.Filled","GJP.Team.ID","GJP.User.ID"
9450,"1443 - Will the Islamic State **attack Bahrain, Jordan, Qatar, Saudi Arabia, or the United Arab Emirates **before 1 February 2015?","Yes","sell",85,5,"10/1/14 11:03",0,11,22127
9469,"1447 - Will construction on the Nicaragua Canal begin **before 1 January 2015?","Yes","sell",25,20,"10/1/14 11:14",20,3,22176
9479,"1446 - When will Russia **officially lift its embargo on food imports from the US, the EU, Canada, Australia or Norway?","**Between 1 December 2014 and 31 January 2015","buy",50,25,"10/1/14 11:16",25,3,22176
9483,"1447 - Will construction on the Nicaragua Canal begin **before 1 January 2015?","Yes","sell",30,10,"10/1/14 11:20",10,28,13854
9484,"1445 - What will be the highest end-of-day close for the U.S. dollar-Chinese renminbi exchange rate **between 1 October 2014 and 1 February 2015?","Less than 6.17","buy",30,10,"10/1/14 11:21",0,3,22176
9487,"1444 - When will a trilateral meeting take place between Chinese President Xi Jinping, Japanese Prime Minister Shinzo Abe, and South Korean President Park Geun-hye?","**Between 1 February and 31 March 2015","buy",50,10,"10/1/14 11:23",0,3,22176
9493,"1443 - Will the Islamic State **attack Bahrain, Jordan, Qatar, Saudi Arabia, or the United Arab Emirates **before 1 February 2015?","Yes","buy",70,20,"10/1/14 11:26",0,3,22176
9513,"1443 - Will the Islamic State **attack Bahrain, Jordan, Qatar, Saudi Arabia, or the United Arab Emirates **before 1 February 2015?","Yes","sell",80,10,"10/1/14 11:32",0,3,22147
9515,"1446 - When will Russia **officially lift its embargo on food imports from the US, the EU, Canada, Australia or Norway?","**Between 1 February and 31 March 2015","buy",50,50,"10/1/14 11:33",42,19,5076
9526,"1447 - Will construction on the Nicaragua Canal begin **before 1 January 2015?","Yes","sell",10,10,"10/1/14 11:40",10,13,22096
9528,"1446 - When will Russia **officially lift its embargo on food imports from the US, the EU, Canada, Australia or Norway?","**Before 1 December 2014","sell",10,20,"10/1/14 11:40",0,13,22096
9538,"1445 - What will be the highest end-of-day close for the U.S. dollar-Chinese renminbi exchange rate **between 1 October 2014 and 1 February 2015?","Less than 6.17","buy",25,10,"10/1/14 11:47",0,3,22147
9539,"1445 - What will be the highest end-of-day close for the U.S. dollar-Chinese renminbi exchange rate **between 1 October 2014 and 1 February 2015?","More than 6.25","sell",51,20,"10/1/14 11:47",0,3,22147
9541,"1447 - Will construction on the Nicaragua Canal begin **before 1 January 2015?","Yes","sell",80,10,"10/1/14 11:49",0,3,22147
9542,"1446 - When will Russia **officially lift its embargo on food imports from the US, the EU, Canada, Australia or Norway?","**Between 1 February and 31 March 2015","buy",15,10,"10/1/14 11:49",0,3,22147
9572,"1445 - What will be the highest end-of-day close for the U.S. dollar-Chinese renminbi exchange rate **between 1 October 2014 and 1 February 2015?","More than 6.25","sell",60,100,"10/1/14 12:24",0,23,22140
9574,"1445 - What will be the highest end-of-day close for the U.S. dollar-Chinese renminbi exchange rate **between 1 October 2014 and 1 February 2015?","More than 6.25","sell",55,55,"10/1/14 12:25",0,23,22140
9576,"1445 - What will be the highest end-of-day close for the U.S. dollar-Chinese renminbi exchange rate **between 1 October 2014 and 1 February 2015?","More than 6.25","sell",51,51,"10/1/14 12:25",0,23,22140
9578,"1445 - What will be the highest end-of-day close for the U.S. dollar-Chinese renminbi exchange rate **between 1 October 2014 and 1 February 2015?","More than 6.25","sell",50,50,"10/1/14 12:25",0,23,22140
9579,"1445 - What will be the highest end-of-day close for the U.S. dollar-Chinese renminbi exchange rate **between 1 October 2014 and 1 February 2015?","More than 6.25","sell",49,49,"10/1/14 12:25",0,23,22140
9581,"1445 - What will be the highest end-of-day close for the U.S. dollar-Chinese renminbi exchange rate **between 1 October 2014 and 1 February 2015?","More than 6.25","sell",45,15,"10/1/14 12:27",0,23,22140
9582,"1447 - Will construction on the Nicaragua Canal begin **before 1 January 2015?","Yes","buy",20,40,"10/1/14 12:29",0,20,22108
9583,"1447 - Will construction on the Nicaragua Canal begin **before 1 January 2015?","Yes","buy",25,30,"10/1/14 12:29",0,20,22108
9584,"1447 - Will construction on the Nicaragua Canal begin **before 1 January 2015?","Yes","buy",40,20,"10/1/14 12:30",10,20,22108
9586,"1446 - When will Russia **officially lift its embargo on food imports from the US, the EU, Canada, Australia or Norway?","Not **before 1 June 2015","buy",20,20,"10/1/14 12:31",0,20,22108
9588,"1445 - What will be the highest end-of-day close for the U.S. dollar-Chinese renminbi exchange rate **between 1 October 2014 and 1 February 2015?","Between 6.17 and 6.25, inclusive","buy",40,30,"10/1/14 12:34",0,20,22108
9594,"1445 - What will be the highest end-of-day close for the U.S. dollar-Chinese renminbi exchange rate **between 1 October 2014 and 1 February 2015?","Less than 6.17","buy",10,35,"10/1/14 12:36",0,23,22140
9595,"1445 - What will be the highest end-of-day close for the U.S. dollar-Chinese renminbi exchange rate **between 1 October 2014 and 1 February 2015?","Between 6.17 and 6.25, inclusive","buy",22,25,"10/1/14 12:37",0,23,22140
9598,"1443 - Will the Islamic State **attack Bahrain, Jordan, Qatar, Saudi Arabia, or the United Arab Emirates **before 1 February 2015?","Yes","buy",15,30,"10/1/14 12:40",0,20,22108
9610,"1446 - When will Russia **officially lift its embargo on food imports from the US, the EU, Canada, Australia or Norway?","Not **before 1 June 2015","buy",21,75,"10/1/14 12:52",0,23,22140
9611,"1446 - When will Russia **officially lift its embargo on food imports from the US, the EU, Canada, Australia or Norway?","Not **before 1 June 2015","buy",22,20,"10/1/14 12:52",0,23,22140
9614,"1446 - When will Russia **officially lift its embargo on food imports from the US, the EU, Canada, Australia or Norway?","**Between 1 February and 31 March 2015","sell",18,50,"10/1/14 12:56",50,23,22140
9615,"1446 - When will Russia **officially lift its embargo on food imports from the US, the EU, Canada, Australia or Norway?","**Between 1 December 2014 and 31 January 2015","sell",18,50,"10/1/14 12:56",50,23,22140
9616,"1446 - When will Russia **officially lift its embargo on food imports from the US, the EU, Canada, Australia or Norway?","**Between 1 April and 31 May 2015","sell",17,50,"10/1/14 12:57",0,23,22140
9619,"1446 - When will Russia **officially lift its embargo on food imports from the US, the EU, Canada, Australia or Norway?","**Between 1 December 2014 and 31 January 2015","sell",17,25,"10/1/14 12:57",25,23,22140
9620,"1446 - When will Russia **officially lift its embargo on food imports from the US, the EU, Canada, Australia or Norway?","**Between 1 February and 31 March 2015","sell",17,25,"10/1/14 12:57",25,23,22140
9621,"1446 - When will Russia **officially lift its embargo on food imports from the US, the EU, Canada, Australia or Norway?","**Between 1 April and 31 May 2015","sell",18,55,"10/1/14 12:58",0,23,22140
9622,"1443 - Will the Islamic State **attack Bahrain, Jordan, Qatar, Saudi Arabia, or the United Arab Emirates **before 1 February 2015?","Yes","buy",75,100,"10/1/14 13:00",61,29,24184
9625,"1446 - When will Russia **officially lift its embargo on food imports from the US, the EU, Canada, Australia or Norway?","**Before 1 December 2014","buy",12,40,"10/1/14 13:07",0,23,22140
9626,"1446 - When will Russia **officially lift its embargo on food imports from the US, the EU, Canada, Australia or Norway?","**Before 1 December 2014","buy",14,30,"10/1/14 13:08",0,23,22140
9636,"1443 - Will the Islamic State **attack Bahrain, Jordan, Qatar, Saudi Arabia, or the United Arab Emirates **before 1 February 2015?","Yes","buy",55,10,"10/1/14 13:21",0,1,14767
9637,"1445 - What will be the highest end-of-day close for the U.S. dollar-Chinese renminbi exchange rate **between 1 October 2014 and 1 February 2015?","Between 6.17 and 6.25, inclusive","buy",50,10,"10/1/14 13:25",0,1,14767
9638,"1447 - Will construction on the Nicaragua Canal begin **before 1 January 2015?","Yes","sell",70,10,"10/1/14 13:27",0,3,22147
9648,"1443 - Will the Islamic State **attack Bahrain, Jordan, Qatar, Saudi Arabia, or the United Arab Emirates **before 1 February 2015?","Yes","buy",90,100,"10/1/14 13:37",100,27,9038
9660,"1443 - Will the Islamic State **attack Bahrain, Jordan, Qatar, Saudi Arabia, or the United Arab Emirates **before 1 February 2015?","Yes","buy",45,150,"10/1/14 13:45",0,27,9038
9676,"1445 - What will be the highest end-of-day close for the U.S. dollar-Chinese renminbi exchange rate **between 1 October 2014 and 1 February 2015?","More than 6.25","buy",12,100,"10/1/14 13:58",0,5,9824
9678,"1447 - Will construction on the Nicaragua Canal begin **before 1 January 2015?","Yes","sell",20,25,"10/1/14 13:59",25,27,21926
9683,"1443 - Will the Islamic State **attack Bahrain, Jordan, Qatar, Saudi Arabia, or the United Arab Emirates **before 1 February 2015?","Yes","buy",75,50,"10/1/14 14:00",31,27,21926
9691,"1447 - Will construction on the Nicaragua Canal begin **before 1 January 2015?","Yes","buy",51,25,"10/1/14 14:11",25,23,22140
9693,"1447 - Will construction on the Nicaragua Canal begin **before 1 January 2015?","Yes","sell",75,20,"10/1/14 14:12",0,23,22140
9700,"1445 - What will be the highest end-of-day close for the U.S. dollar-Chinese renminbi exchange rate **between 1 October 2014 and 1 February 2015?","Between 6.17 and 6.25, inclusive","buy",80,10,"10/1/14 14:19",0,11,22127
9701,"1445 - What will be the highest end-of-day close for the U.S. dollar-Chinese renminbi exchange rate **between 1 October 2014 and 1 February 2015?","Less than 6.17","buy",30,5,"10/1/14 14:20",0,11,22127
9702,"1445 - What will be the highest end-of-day close for the U.S. dollar-Chinese renminbi exchange rate **between 1 October 2014 and 1 February 2015?","More than 6.25","sell",60,5,"10/1/14 14:20",0,11,22127
9716,"1447 - Will construction on the Nicaragua Canal begin **before 1 January 2015?","Yes","sell",50,100,"10/1/14 14:35",0,10,24171
9717,"1443 - Will the Islamic State **attack Bahrain, Jordan, Qatar, Saudi Arabia, or the United Arab Emirates **before 1 February 2015?","Yes","buy",80,10,"10/1/14 14:39",10,30,21958
9728,"1443 - Will the Islamic State **attack Bahrain, Jordan, Qatar, Saudi Arabia, or the United Arab Emirates **before 1 February 2015?","Yes","buy",90,50,"10/1/14 14:45",50,8,22182
9731,"1443 - Will the Islamic State **attack Bahrain, Jordan, Qatar, Saudi Arabia, or the United Arab Emirates **before 1 February 2015?","Yes","sell",99,5000,"10/1/14 14:47",0,8,22182
9733,"1447 - Will construction on the Nicaragua Canal begin **before 1 January 2015?","Yes","buy",20,200,"10/1/14 14:49",0,3,22027
9734,"1447 - Will construction on the Nicaragua Canal begin **before 1 January 2015?","Yes","sell",80,20,"10/1/14 14:49",0,3,22027
9737,"1446 - When will Russia **officially lift its embargo on food imports from the US, the EU, Canada, Australia or Norway?","**Between 1 April and 31 May 2015","buy",20,20,"10/1/14 14:50",0,3,22027
9742,"1445 - What will be the highest end-of-day close for the U.S. dollar-Chinese renminbi exchange rate **between 1 October 2014 and 1 February 2015?","Less than 6.17","sell",70,100,"10/1/14 14:51",0,3,22027
9747,"1445 - What will be the highest end-of-day close for the U.S. dollar-Chinese renminbi exchange rate **between 1 October 2014 and 1 February 2015?","Between 6.17 and 6.25, inclusive","buy",5,100,"10/1/14 14:53",0,3,22027
9754,"1444 - When will a trilateral meeting take place between Chinese President Xi Jinping, Japanese Prime Minister Shinzo Abe, and South Korean President Park Geun-hye?","**Between 1 December 2014 and 31 January 2015","buy",65,5,"10/1/14 14:55",0,2,3011
9755,"1444 - When will a trilateral meeting take place between Chinese President Xi Jinping, Japanese Prime Minister Shinzo Abe, and South Korean President Park Geun-hye?","**Between 1 February and 31 March 2015","buy",70,5,"10/1/14 14:55",0,2,3011
9756,"1446 - When will Russia **officially lift its embargo on food imports from the US, the EU, Canada, Australia or Norway?","**Before 1 December 2014","buy",65,5,"10/1/14 14:58",0,2,3011
9757,"1446 - When will Russia **officially lift its embargo on food imports from the US, the EU, Canada, Australia or Norway?","**Between 1 December 2014 and 31 January 2015","buy",55,5,"10/1/14 14:58",5,2,3011
9758,"1443 - Will the Islamic State **attack Bahrain, Jordan, Qatar, Saudi Arabia, or the United Arab Emirates **before 1 February 2015?","Yes","sell",60,50,"10/1/14 14:59",50,10,24171
9767,"1447 - Will construction on the Nicaragua Canal begin **before 1 January 2015?","Yes","buy",45,10,"10/1/14 15:06",10,2,3011
9808,"1446 - When will Russia **officially lift its embargo on food imports from the US, the EU, Canada, Australia or Norway?","**Before 1 December 2014","sell",40,20,"10/1/14 16:03",0,10,24171
9833,"1446 - When will Russia **officially lift its embargo on food imports from the US, the EU, Canada, Australia or Norway?","**Between 1 February and 31 March 2015","sell",60,20,"10/1/14 16:13",0,10,24171
9834,"1446 - When will Russia **officially lift its embargo on food imports from the US, the EU, Canada, Australia or Norway?","Not **before 1 June 2015","buy",30,20,"10/1/14 16:13",0,10,24171
9851,"1447 - Will construction on the Nicaragua Canal begin **before 1 January 2015?","Yes","buy",35,50,"10/1/14 16:28",0,6,22058
9854,"1443 - Will the Islamic State **attack Bahrain, Jordan, Qatar, Saudi Arabia, or the United Arab Emirates **before 1 February 2015?","Yes","buy",45,35,"10/1/14 16:32",0,6,22058
9858,"1443 - Will the Islamic State **attack Bahrain, Jordan, Qatar, Saudi Arabia, or the United Arab Emirates **before 1 February 2015?","Yes","buy",50,50,"10/1/14 16:36",0,8,22153
9860,"1443 - Will the Islamic State **attack Bahrain, Jordan, Qatar, Saudi Arabia, or the United Arab Emirates **before 1 February 2015?","Yes","sell",75,50,"10/1/14 16:37",50,8,22153
9861,"1446 - When will Russia **officially lift its embargo on food imports from the US, the EU, Canada, Australia or Norway?","**Between 1 December 2014 and 31 January 2015","buy",40,50,"10/1/14 16:38",32,8,22153
9862,"1446 - When will Russia **officially lift its embargo on food imports from the US, the EU, Canada, Australia or Norway?","**Between 1 December 2014 and 31 January 2015","sell",60,50,"10/1/14 16:39",0,8,22153
